,date,uid,gender,age_group,year,books_read
2221,2019-11,WKS63,female,30-49,2019,3.9609117478539386
2222,2019-11,GCW05,male,30-49,2019,4.665209062053257
2223,2019-11,NDR97,male,30-49,2019,1.6936505456171453
2224,2019-11,KDZ56,male,18-29,2019,2.3188546191315034
2225,2019-11,UKB16,female,30-49,2019,2.391467733872502
2226,2019-11,JWT96,female,30-49,2019,3.3620623830798078
2227,2019-11,HUA58,male,50-64,2019,3.666384215764127
2228,2019-11,NDN53,male,30-49,2019,1.8715335282543102
2229,2019-11,XIH52,female,18-29,2019,1.5728691388584648
2230,2019-11,IKY01,male,18-29,2019,3.984583072292089
2231,2019-11,FZX15,female,50-64,2019,2.8917520303817605
2232,2019-11,CII59,male,18-29,2019,1.9025990322560546
2233,2019-11,VNU47,female,30-49,2019,2.4445589518943494
2234,2019-11,UGV54,female,18-29,2019,3.032614336904527
2235,2019-11,KFN16,male,50-64,2019,1.786699253557024
2236,2019-11,XUP46,female,65+,2019,5.100031985437281
2237,2019-11,DBW36,female,18-29,2019,2.2315510983519458
2238,2019-11,KJU37,male,65+,2019,5.619927062007042
2239,2019-11,VEZ04,female,18-29,2019,2.8095040570032785
2240,2019-11,NVE53,female,50-64,2019,5.905278272646238
2241,2019-11,XDG83,male,50-64,2019,2.1152720036317145
2242,2019-11,YBK15,male,50-64,2019,2.9324639883853036
2243,2019-11,ZIQ24,male,18-29,2019,2.2205098362722664
2244,2019-11,OGR59,male,18-29,2019,0.9269109494923664
2245,2019-11,HYE06,male,30-49,2019,3.1696082146869284
2246,2019-11,TMB91,male,18-29,2019,2.830636754685432
2247,2019-11,WXF84,female,50-64,2019,1.9941695325118391
2248,2019-11,XXU25,male,18-29,2019,3.6152296316935684
2249,2019-11,ZIK60,male,18-29,2019,2.307337029584112
2250,2019-11,GEK46,male,30-49,2019,4.393603227873831
2251,2019-11,MEB57,male,30-49,2019,0.43380656220303626
2252,2019-11,YVH84,male,50-64,2019,3.2768953135516194
2253,2019-11,HCL52,male,18-29,2019,2.284017082848177
2254,2019-11,FYB94,male,30-49,2019,4.3917620388630265
2255,2019-11,UCO74,female,50-64,2019,5.005927077212425
2256,2019-11,JMF22,male,65+,2019,4.554377501383165
2257,2019-11,AXB90,female,18-29,2019,5.297301718734902
2258,2019-11,ROB97,male,50-64,2019,4.973879658553825
2259,2019-11,WLH11,female,18-29,2019,4.395983274183361
2260,2019-11,RVF03,female,50-64,2019,4.489884467615587
2261,2019-11,DFF64,female,18-29,2019,2.9772240650476856
2262,2019-11,OKZ40,female,18-29,2019,3.4091006060266738
2263,2019-11,DTX14,female,18-29,2019,1.6910089373813046
2264,2019-11,WOA52,male,30-49,2019,3.4776229052941803
2265,2019-11,FYC87,male,18-29,2019,5.113274917759858
2266,2019-11,PIC69,male,30-49,2019,2.568566276046449
2267,2019-11,EDM80,female,30-49,2019,2.3803822280332296
2268,2019-11,UCA14,male,50-64,2019,5.260458692382571
2269,2019-11,YRB14,female,18-29,2019,3.142549174795737
2270,2019-11,CRJ98,female,65+,2019,3.7940936286751086
2271,2019-11,VGL60,male,30-49,2019,3.8042584441770235
2272,2019-11,AIK78,male,50-64,2019,3.463381964168648
2273,2019-11,BBY21,female,50-64,2019,2.2338622308409257
2274,2019-11,UUP78,male,18-29,2019,3.7260382312964966
2275,2019-11,WGK93,female,18-29,2019,2.798325826599245
2276,2019-11,QWW63,female,30-49,2019,0.6014902299302314
2277,2019-11,RAJ76,male,30-49,2019,3.324091722731575
2278,2019-11,CSP41,female,18-29,2019,3.7983860345831544
2279,2019-11,PTF60,female,18-29,2019,1.708271010419006
2280,2019-11,FJU28,female,30-49,2019,2.1790768915191965
2281,2019-11,ZEA77,male,50-64,2019,2.3965021190983773
2282,2019-11,XRU31,male,18-29,2019,1.1170915670718546
2283,2019-11,ZPH80,female,18-29,2019,3.283727522287394
2284,2019-11,BGD46,female,65+,2019,0.9287348405734224
2285,2019-11,NOD59,male,50-64,2019,3.5454156019864937
2286,2019-11,IUQ76,female,18-29,2019,1.6448944173266666
2287,2019-11,LGC11,female,65+,2019,1.2012418230653816
2288,2019-11,TVV83,female,18-29,2019,2.2864500871084825
2289,2019-11,RVD02,male,18-29,2019,4.007551797624597
2290,2019-11,XUD81,female,65+,2019,3.4302261325379506
2291,2019-11,GEW80,male,18-29,2019,3.2956064392523583
2292,2019-11,AUK56,male,50-64,2019,5.240176059209231
2293,2019-11,OEI57,male,18-29,2019,4.903317328280529
2294,2019-11,IAD29,female,18-29,2019,3.8513773697085494
2295,2019-11,LMK88,male,50-64,2019,2.5187831478908467
2296,2019-11,ERO80,male,65+,2019,1.7353463705301984
2297,2019-11,PEO84,male,30-49,2019,1.8159050816907842
2298,2019-11,NJY80,female,18-29,2019,2.379145579568412
2299,2019-11,BNI06,male,18-29,2019,1.3649102323917168
2300,2019-12,BCK19,male,18-29,2019,3.8119967024102444
2301,2019-12,ANI81,female,18-29,2019,3.3909261231690944
2302,2019-12,IIG04,female,18-29,2019,2.1368768223393904
2303,2019-12,CPB34,male,30-49,2019,5.685395332830007
2304,2019-12,XCD70,female,30-49,2019,0.8808490550491919
2305,2019-12,XOG87,male,30-49,2019,4.623016935700425
2306,2019-12,IUF65,male,50-64,2019,1.7040773720806721
2307,2019-12,VIK75,male,30-49,2019,3.93915270592758
2308,2019-12,RQR84,male,18-29,2019,0.38335597851468606
2309,2019-12,RJA71,male,50-64,2019,3.0346837820389334
2310,2019-12,VXR13,male,30-49,2019,6.009068632187116
2311,2019-12,KBL53,female,50-64,2019,1.6672422483765255
2312,2019-12,ECQ03,male,30-49,2019,4.761066891072451
2313,2019-12,FNS96,female,30-49,2019,2.1331259530591367
2314,2019-12,ZZQ24,male,30-49,2019,4.478554810186141
2315,2019-12,EZL70,male,18-29,2019,1.0849296834421076
2316,2019-12,DFG32,female,30-49,2019,1.111305124432426
2317,2019-12,LKC03,female,30-49,2019,2.881893291039347
2318,2019-12,CLA50,female,65+,2019,2.5882080059397987
2319,2019-12,SKZ24,female,30-49,2019,3.1439224186059804
2320,2019-12,TIJ69,male,30-49,2019,1.1550941007775428
2321,2019-12,WKS63,female,30-49,2019,1.3811685592592595
2322,2019-12,GCW05,male,30-49,2019,4.177936801415457
2323,2019-12,NDR97,male,30-49,2019,2.698605393039669
2324,2019-12,KDZ56,male,18-29,2019,3.4630427308282776
2325,2019-12,UKB16,female,30-49,2019,2.594345256940394
2326,2019-12,JWT96,female,30-49,2019,3.1391463452291917
2327,2019-12,HUA58,male,50-64,2019,1.9569118816039885
2328,2019-12,NDN53,male,30-49,2019,3.1031345231935736
2329,2019-12,XIH52,female,18-29,2019,3.3837386405536423
2330,2019-12,IKY01,male,18-29,2019,1.572656140797227
2331,2019-12,FZX15,female,50-64,2019,3.074300465326317
2332,2019-12,CII59,male,18-29,2019,6.373467939978325
2333,2019-12,VNU47,female,30-49,2019,0.8565795098693783
2334,2019-12,UGV54,female,18-29,2019,1.4775062445932237
2335,2019-12,KFN16,male,50-64,2019,4.331497911948418
2336,2019-12,XUP46,female,65+,2019,1.7066761012448695
2337,2019-12,DBW36,female,18-29,2019,3.632745895215186
2338,2019-12,KJU37,male,65+,2019,0.6066818034465653
2339,2019-12,VEZ04,female,18-29,2019,3.460765338241143
2340,2019-12,NVE53,female,50-64,2019,2.911863358055276
2341,2019-12,XDG83,male,50-64,2019,2.080658923857393
2342,2019-12,YBK15,male,50-64,2019,4.031103405129839
2343,2019-12,ZIQ24,male,18-29,2019,3.6665195223932088
2344,2019-12,OGR59,male,18-29,2019,2.7471475235447076
2345,2019-12,HYE06,male,30-49,2019,4.769028376384771
2346,2019-12,TMB91,male,18-29,2019,4.026316305118098
2347,2019-12,WXF84,female,50-64,2019,3.6541256029290694
2348,2019-12,XXU25,male,18-29,2019,1.6209556543113444
2349,2019-12,ZIK60,male,18-29,2019,5.274189330628278
2350,2019-12,GEK46,male,30-49,2019,3.7625740338490408
2351,2019-12,MEB57,male,30-49,2019,1.4010768139059797
2352,2019-12,YVH84,male,50-64,2019,2.2009488633648324
2353,2019-12,HCL52,male,18-29,2019,3.890079002368166
2354,2019-12,FYB94,male,30-49,2019,3.5842647206625706
2355,2019-12,UCO74,female,50-64,2019,2.276211121130742
2356,2019-12,JMF22,male,65+,2019,2.902928583938674
2357,2019-12,AXB90,female,18-29,2019,3.478265547225785
2358,2019-12,ROB97,male,50-64,2019,1.7436880903215188
2359,2019-12,WLH11,female,18-29,2019,0.9534238862888269
2360,2019-12,RVF03,female,50-64,2019,3.454097235496726
2361,2019-12,DFF64,female,18-29,2019,3.103264304896931
2362,2019-12,OKZ40,female,18-29,2019,5.0531507013164525
2363,2019-12,DTX14,female,18-29,2019,2.622494803524196
2364,2019-12,WOA52,male,30-49,2019,1.7047979698803775
2365,2019-12,FYC87,male,18-29,2019,1.3948695021240847
2366,2019-12,PIC69,male,30-49,2019,0.6533324199554307
2367,2019-12,EDM80,female,30-49,2019,4.101706495634653
2368,2019-12,UCA14,male,50-64,2019,5.6771261547861585
2369,2019-12,YRB14,female,18-29,2019,0.9439336400017859
2370,2019-12,CRJ98,female,65+,2019,1.9517375998670654
2371,2019-12,VGL60,male,30-49,2019,3.638274727135948
2372,2019-12,AIK78,male,50-64,2019,1.312091265281979
2373,2019-12,BBY21,female,50-64,2019,1.5972238083342636
2374,2019-12,UUP78,male,18-29,2019,3.1625431379363826
2375,2019-12,WGK93,female,18-29,2019,0.9041002541675884
2376,2019-12,QWW63,female,30-49,2019,0.35026279200099353
2377,2019-12,RAJ76,male,30-49,2019,2.1440847662123645
2378,2019-12,CSP41,female,18-29,2019,2.5967837686897
2379,2019-12,PTF60,female,18-29,2019,1.4037005386553225
2380,2019-12,FJU28,female,30-49,2019,2.0520822177883207
2381,2019-12,ZEA77,male,50-64,2019,2.7806661674160384
2382,2019-12,XRU31,male,18-29,2019,1.4281565720762055
2383,2019-12,ZPH80,female,18-29,2019,4.066617148104688
2384,2019-12,BGD46,female,65+,2019,3.7938213768718634
2385,2019-12,NOD59,male,50-64,2019,4.598666665770617
2386,2019-12,IUQ76,female,18-29,2019,2.720586390074026
2387,2019-12,LGC11,female,65+,2019,1.8258645547306567
2388,2019-12,TVV83,female,18-29,2019,2.7181388350851683
2389,2019-12,RVD02,male,18-29,2019,3.3831879770160675
2390,2019-12,XUD81,female,65+,2019,6.676447187715606
2391,2019-12,GEW80,male,18-29,2019,4.207674003653705
2392,2019-12,AUK56,male,50-64,2019,2.725550201225409
2393,2019-12,OEI57,male,18-29,2019,1.4605529834355395
2394,2019-12,IAD29,female,18-29,2019,2.4334078250438007
2395,2019-12,LMK88,male,50-64,2019,4.733506132579571
2396,2019-12,ERO80,male,65+,2019,1.5463016385421682
2397,2019-12,PEO84,male,30-49,2019,1.8184302106830224
2398,2019-12,NJY80,female,18-29,2019,3.7482538092249396
2399,2019-12,BNI06,male,18-29,2019,1.5971155403791772
2400,2020-01,BCK19,male,18-29,2020,7.609612111035981
2401,2020-01,ANI81,female,18-29,2020,2.7593850895819374
2402,2020-01,IIG04,female,18-29,2020,3.94419446424689
2403,2020-01,CPB34,male,30-49,2020,4.682193510543107
2404,2020-01,XCD70,female,30-49,2020,5.372573758351371
2405,2020-01,XOG87,male,30-49,2020,3.628995324642337
2406,2020-01,IUF65,male,50-64,2020,4.848076497646723
2407,2020-01,VIK75,male,30-49,2020,5.924683421185283
2408,2020-01,RQR84,male,18-29,2020,2.6201928933659517
2409,2020-01,RJA71,male,50-64,2020,2.0857404684918563
2410,2020-01,VXR13,male,30-49,2020,5.4750572702259666
2411,2020-01,KBL53,female,50-64,2020,3.797949569295974
2412,2020-01,ECQ03,male,30-49,2020,6.921438538567202
2413,2020-01,FNS96,female,30-49,2020,8.073926139793517
2414,2020-01,ZZQ24,male,30-49,2020,4.045534451314074
2415,2020-01,EZL70,male,18-29,2020,4.435530448847418
2416,2020-01,DFG32,female,30-49,2020,5.148530062236152
2417,2020-01,LKC03,female,30-49,2020,5.5471379238812135
2418,2020-01,CLA50,female,65+,2020,1.3429042538128897
2419,2020-01,SKZ24,female,30-49,2020,2.414083348900901
2420,2020-01,TIJ69,male,30-49,2020,5.639072879118461
2421,2020-01,WKS63,female,30-49,2020,3.2571839698837923
2422,2020-01,GCW05,male,30-49,2020,5.656191207565905
2423,2020-01,NDR97,male,30-49,2020,8.034557265648527
2424,2020-01,KDZ56,male,18-29,2020,4.469607042412236
2425,2020-01,UKB16,female,30-49,2020,3.5402877602506777
2426,2020-01,JWT96,female,30-49,2020,3.58016873453969
2427,2020-01,HUA58,male,50-64,2020,3.372107398779604
2428,2020-01,NDN53,male,30-49,2020,3.991408718859302
2429,2020-01,XIH52,female,18-29,2020,3.8776207082690526
2430,2020-01,IKY01,male,18-29,2020,1.3098617240200818
2431,2020-01,FZX15,female,50-64,2020,4.376783219614221
2432,2020-01,CII59,male,18-29,2020,1.799630895595549
2433,2020-01,VNU47,female,30-49,2020,5.3256752825290015
2434,2020-01,UGV54,female,18-29,2020,2.160848645220433
2435,2020-01,KFN16,male,50-64,2020,1.869634032775434
2436,2020-01,XUP46,female,65+,2020,3.5160954431307565
2437,2020-01,DBW36,female,18-29,2020,0.900236768706451
2438,2020-01,KJU37,male,65+,2020,6.731935627746354
2439,2020-01,VEZ04,female,18-29,2020,2.7514813078907285
2440,2020-01,NVE53,female,50-64,2020,3.0253656311996706
2441,2020-01,XDG83,male,50-64,2020,4.427353022088111
2442,2020-01,YBK15,male,50-64,2020,6.559356612561314
2443,2020-01,ZIQ24,male,18-29,2020,1.8374409164750203
2444,2020-01,OGR59,male,18-29,2020,1.939657093446046
2445,2020-01,HYE06,male,30-49,2020,5.75000987377656
2446,2020-01,TMB91,male,18-29,2020,5.087624880652689
2447,2020-01,WXF84,female,50-64,2020,6.866303394675627
2448,2020-01,XXU25,male,18-29,2020,4.477109127861698
2449,2020-01,ZIK60,male,18-29,2020,6.35119904381498
2450,2020-01,GEK46,male,30-49,2020,2.92204328367336
2451,2020-01,MEB57,male,30-49,2020,4.343933148769562
2452,2020-01,YVH84,male,50-64,2020,6.069004549779472
2453,2020-01,HCL52,male,18-29,2020,1.657868414275753
2454,2020-01,FYB94,male,30-49,2020,6.332374263244688
2455,2020-01,UCO74,female,50-64,2020,4.140245915011028
2456,2020-01,JMF22,male,65+,2020,2.471277127317479
2457,2020-01,AXB90,female,18-29,2020,5.779669002008455
2458,2020-01,ROB97,male,50-64,2020,5.041282652109426
2459,2020-01,WLH11,female,18-29,2020,3.9070681870174653
2460,2020-01,RVF03,female,50-64,2020,0.926324387186857
2461,2020-01,DFF64,female,18-29,2020,6.163237432151595
2462,2020-01,OKZ40,female,18-29,2020,4.456089239304598
2463,2020-01,DTX14,female,18-29,2020,1.870043418214466
2464,2020-01,WOA52,male,30-49,2020,4.900276716296966
2465,2020-01,FYC87,male,18-29,2020,8.596142096075756
2466,2020-01,PIC69,male,30-49,2020,6.246699806776566
2467,2020-01,EDM80,female,30-49,2020,3.6153036305912423
2468,2020-01,UCA14,male,50-64,2020,3.4622790615774215
2469,2020-01,YRB14,female,18-29,2020,3.2321746018162067
2470,2020-01,CRJ98,female,65+,2020,1.341859023772097
2471,2020-01,VGL60,male,30-49,2020,5.751162219812291
2472,2020-01,AIK78,male,50-64,2020,2.3408982739652995
2473,2020-01,BBY21,female,50-64,2020,4.443995330596943
2474,2020-01,UUP78,male,18-29,2020,4.962525785808429
2475,2020-01,WGK93,female,18-29,2020,5.029467897645404
2476,2020-01,QWW63,female,30-49,2020,5.311971813385079
2477,2020-01,RAJ76,male,30-49,2020,2.7201944843139634
2478,2020-01,CSP41,female,18-29,2020,5.5364497711765335
2479,2020-01,PTF60,female,18-29,2020,3.8331149865310445
2480,2020-01,FJU28,female,30-49,2020,2.791888327054738
2481,2020-01,ZEA77,male,50-64,2020,2.2365462154433677
2482,2020-01,XRU31,male,18-29,2020,4.670916590683103
2483,2020-01,ZPH80,female,18-29,2020,7.295711693024937
2484,2020-01,BGD46,female,65+,2020,4.865050457754658
2485,2020-01,NOD59,male,50-64,2020,5.529131095236915
2486,2020-01,IUQ76,female,18-29,2020,1.8827352088267602
2487,2020-01,LGC11,female,65+,2020,6.628445144108186
2488,2020-01,TVV83,female,18-29,2020,4.028017766634608
2489,2020-01,RVD02,male,18-29,2020,5.0508505182838235
2490,2020-01,XUD81,female,65+,2020,2.5664791255851407
2491,2020-01,GEW80,male,18-29,2020,7.101866775849226
2492,2020-01,AUK56,male,50-64,2020,4.513484106370083
2493,2020-01,OEI57,male,18-29,2020,3.664079870381443
2494,2020-01,IAD29,female,18-29,2020,2.5814032690870197
2495,2020-01,LMK88,male,50-64,2020,3.4573345290710913
2496,2020-01,ERO80,male,65+,2020,4.866982942640394
2497,2020-01,PEO84,male,30-49,2020,3.7433850126839716
2498,2020-01,NJY80,female,18-29,2020,2.3321709325529607
2499,2020-01,BNI06,male,18-29,2020,2.3303647066943416
2500,2020-02,BCK19,male,18-29,2020,1.4480210557664273
2501,2020-02,ANI81,female,18-29,2020,3.4033846750557752
2502,2020-02,IIG04,female,18-29,2020,4.039435760237065
2503,2020-02,CPB34,male,30-49,2020,4.014527943201576
2504,2020-02,XCD70,female,30-49,2020,5.184963357518447
2505,2020-02,XOG87,male,30-49,2020,3.3491863978616316
2506,2020-02,IUF65,male,50-64,2020,5.591585644138734
2507,2020-02,VIK75,male,30-49,2020,1.4183439408053058
2508,2020-02,RQR84,male,18-29,2020,3.5863450078130987
2509,2020-02,RJA71,male,50-64,2020,5.373609544070041
2510,2020-02,VXR13,male,30-49,2020,6.8128328954163075
2511,2020-02,KBL53,female,50-64,2020,2.6224506871325954
2512,2020-02,ECQ03,male,30-49,2020,3.681588186574546
2513,2020-02,FNS96,female,30-49,2020,1.6176955735404226
2514,2020-02,ZZQ24,male,30-49,2020,4.484561873924898
2515,2020-02,EZL70,male,18-29,2020,6.250571215484858
2516,2020-02,DFG32,female,30-49,2020,2.2412171868565163
2517,2020-02,LKC03,female,30-49,2020,4.604199608878522
2518,2020-02,CLA50,female,65+,2020,2.3248282310280075
2519,2020-02,SKZ24,female,30-49,2020,5.196001856386093
2520,2020-02,TIJ69,male,30-49,2020,6.535114154349842
2521,2020-02,WKS63,female,30-49,2020,1.1316802612147097
2522,2020-02,GCW05,male,30-49,2020,4.029753967867762
2523,2020-02,NDR97,male,30-49,2020,5.194603686600241
2524,2020-02,KDZ56,male,18-29,2020,3.813086256780609
2525,2020-02,UKB16,female,30-49,2020,2.6663826806418287
2526,2020-02,JWT96,female,30-49,2020,3.792233643441993
2527,2020-02,HUA58,male,50-64,2020,3.465413649334974
2528,2020-02,NDN53,male,30-49,2020,6.430709460516203
2529,2020-02,XIH52,female,18-29,2020,4.248114156549485
2530,2020-02,IKY01,male,18-29,2020,0.9916165075732888
2531,2020-02,FZX15,female,50-64,2020,4.265080232642401
2532,2020-02,CII59,male,18-29,2020,2.255334878757994
2533,2020-02,VNU47,female,30-49,2020,5.308552329260646
2534,2020-02,UGV54,female,18-29,2020,1.5217071285187336
2535,2020-02,KFN16,male,50-64,2020,5.084627194033937
2536,2020-02,XUP46,female,65+,2020,3.506985078210857
2537,2020-02,DBW36,female,18-29,2020,3.454880918699901
2538,2020-02,KJU37,male,65+,2020,2.106985693899339
2539,2020-02,VEZ04,female,18-29,2020,3.9270130146217483
2540,2020-02,NVE53,female,50-64,2020,0.8975199541547685
2541,2020-02,XDG83,male,50-64,2020,9.168432119911422
2542,2020-02,YBK15,male,50-64,2020,5.675124360635328
2543,2020-02,ZIQ24,male,18-29,2020,5.705875853687821
2544,2020-02,OGR59,male,18-29,2020,4.488550864500973
2545,2020-02,HYE06,male,30-49,2020,5.319506836958234
2546,2020-02,TMB91,male,18-29,2020,2.5747788407857373
2547,2020-02,WXF84,female,50-64,2020,3.2001504938554794
2548,2020-02,XXU25,male,18-29,2020,2.2319123885111964
2549,2020-02,ZIK60,male,18-29,2020,4.281361525237333
2550,2020-02,GEK46,male,30-49,2020,4.274010992281162
2551,2020-02,MEB57,male,30-49,2020,4.50783385042344
2552,2020-02,YVH84,male,50-64,2020,3.38598681646396
2553,2020-02,HCL52,male,18-29,2020,5.320096152070425
2554,2020-02,FYB94,male,30-49,2020,4.637771146969857
2555,2020-02,UCO74,female,50-64,2020,5.200430423608619
2556,2020-02,JMF22,male,65+,2020,6.223264624920631
2557,2020-02,AXB90,female,18-29,2020,4.71324285306897
2558,2020-02,ROB97,male,50-64,2020,1.612895369420202
2559,2020-02,WLH11,female,18-29,2020,4.2944876552425875
2560,2020-02,RVF03,female,50-64,2020,2.5597782075999214
2561,2020-02,DFF64,female,18-29,2020,0.8103957871768679
2562,2020-02,OKZ40,female,18-29,2020,5.162545883253595
2563,2020-02,DTX14,female,18-29,2020,5.955000896971249
2564,2020-02,WOA52,male,30-49,2020,4.432414181206575
2565,2020-02,FYC87,male,18-29,2020,3.447642843788234
2566,2020-02,PIC69,male,30-49,2020,2.485966661682684
2567,2020-02,EDM80,female,30-49,2020,5.376387376458564
2568,2020-02,UCA14,male,50-64,2020,3.490426352597888
2569,2020-02,YRB14,female,18-29,2020,3.500423986221296
2570,2020-02,CRJ98,female,65+,2020,6.1095430616295285
2571,2020-02,VGL60,male,30-49,2020,4.268979164165174
2572,2020-02,AIK78,male,50-64,2020,2.825006392318549
2573,2020-02,BBY21,female,50-64,2020,4.5745659661404545
2574,2020-02,UUP78,male,18-29,2020,6.244828253786315
2575,2020-02,WGK93,female,18-29,2020,4.358307755220657
2576,2020-02,QWW63,female,30-49,2020,5.150164090812206
2577,2020-02,RAJ76,male,30-49,2020,3.6958860029107696
2578,2020-02,CSP41,female,18-29,2020,1.0971885239931183
2579,2020-02,PTF60,female,18-29,2020,3.594121480391621
2580,2020-02,FJU28,female,30-49,2020,3.080716881312324
2581,2020-02,ZEA77,male,50-64,2020,2.9079366245789955
2582,2020-02,XRU31,male,18-29,2020,4.834457017383532
2583,2020-02,ZPH80,female,18-29,2020,3.139820376553674
2584,2020-02,BGD46,female,65+,2020,5.051441072666744
2585,2020-02,NOD59,male,50-64,2020,1.5032426054536483
2586,2020-02,IUQ76,female,18-29,2020,4.403030722145641
2587,2020-02,LGC11,female,65+,2020,3.2980489275417444
2588,2020-02,TVV83,female,18-29,2020,2.9223359366696373
2589,2020-02,RVD02,male,18-29,2020,4.731978384353891
2590,2020-02,XUD81,female,65+,2020,2.9117174878105985
2591,2020-02,GEW80,male,18-29,2020,2.3193506272352495
2592,2020-02,AUK56,male,50-64,2020,2.6272809570828484
2593,2020-02,OEI57,male,18-29,2020,1.3465200976775886
2594,2020-02,IAD29,female,18-29,2020,5.483245275986452
2595,2020-02,LMK88,male,50-64,2020,4.31445437843485
